"X","Group","Corr"
202.946777086379,"Group 1","0.01"
204.532203105651,"Group 1","0.01"
203.830451614429,"Group 1","0.01"
204.231127754795,"Group 1","0.01"
204.055808733125,"Group 1","0.01"
203.600403949798,"Group 1","0.01"
205.20724194769,"Group 1","0.01"
204.045806257742,"Group 1","0.01"
203.897403618919,"Group 1","0.01"
205.51824944948,"Group 1","0.01"
204.635063298129,"Group 1","0.01"
204.342720763802,"Group 1","0.01"
204.191329997,"Group 1","0.01"
204.287446950632,"Group 1","0.01"
204.053983388223,"Group 1","0.01"
203.791297115503,"Group 1","0.01"
204.805822943483,"Group 1","0.01"
204.524055006399,"Group 1","0.01"
204.493166969266,"Group 1","0.01"
204.170745909779,"Group 1","0.01"
205.03167318979,"Group 1","0.01"
203.361588635387,"Group 1","0.01"
205.190105041109,"Group 1","0.01"
205.123665867965,"Group 1","0.01"
204.797190265858,"Group 1","0.01"
203.394267294835,"Group 1","0.01"
204.388228914595,"Group 1","0.01"
203.713116603151,"Group 1","0.01"
203.978108237455,"Group 1","0.01"
203.834586935337,"Group 1","0.01"
202.691454114968,"Group 1","0.01"
203.892687174201,"Group 1","0.01"
203.541973674311,"Group 1","0.01"
204.30085104245,"Group 1","0.01"
203.652982553358,"Group 1","0.01"
204.165341115946,"Group 1","0.01"
205.216126517099,"Group 1","0.01"
203.45904868639,"Group 1","0.01"
203.171473246245,"Group 1","0.01"
204.25816516703,"Group 1","0.01"
203.619602413253,"Group 1","0.01"
203.617717447969,"Group 1","0.01"
204.759404179736,"Group 1","0.01"
204.314143124742,"Group 1","0.01"
205.028010186042,"Group 1","0.01"
203.534110485651,"Group 1","0.01"
204.461135026491,"Group 1","0.01"
204.198307340093,"Group 1","0.01"
203.426406385795,"Group 1","0.01"
203.627447821575,"Group 1","0.01"
204.091213891877,"Group 1","0.01"
204.303927698085,"Group 1","0.01"
203.92610097461,"Group 1","0.01"
204.602430596131,"Group 1","0.01"
203.762538543897,"Group 1","0.01"
203.848457847077,"Group 1","0.01"
204.350402068774,"Group 1","0.01"
204.995950701156,"Group 1","0.01"
203.732742295341,"Group 1","0.01"
204.97591394105,"Group 1","0.01"
203.496509622153,"Group 1","0.01"
205.137267986972,"Group 1","0.01"
203.271786386626,"Group 1","0.01"
204.303620737881,"Group 1","0.01"
203.237914778519,"Group 1","0.01"
205.580476504967,"Group 1","0.01"
204.399891525156,"Group 1","0.01"
204.493612828485,"Group 1","0.01"
205.355672181631,"Group 1","0.01"
204.613591897136,"Group 1","0.01"
204.206952287633,"Group 1","0.01"
204.723578175556,"Group 1","0.01"
204.308823003884,"Group 1","0.01"
204.727442873653,"Group 1","0.01"
204.470911771279,"Group 1","0.01"
204.304142845496,"Group 1","0.01"
204.149606216366,"Group 1","0.01"
204.655149617259,"Group 1","0.01"
204.867767405622,"Group 1","0.01"
204.245477617161,"Group 1","0.01"
205.315573459526,"Group 1","0.01"
204.247412372935,"Group 1","0.01"
202.917916771924,"Group 1","0.01"
203.982059102024,"Group 1","0.01"
205.277154335447,"Group 1","0.01"
204.936532445008,"Group 1","0.01"
204.148994474972,"Group 1","0.01"
203.891021035104,"Group 1","0.01"
205.170841330713,"Group 1","0.01"
204.010138552084,"Group 1","0.01"
204.999619603451,"Group 1","0.01"
204.623389535623,"Group 1","0.01"
204.272446473991,"Group 1","0.01"
204.174587371698,"Group 1","0.01"
203.689978612751,"Group 1","0.01"
205.2995342169,"Group 1","0.01"
203.607744527087,"Group 1","0.01"
204.570069159935,"Group 1","0.01"
203.931854636074,"Group 1","0.01"
203.52566104555,"Group 1","0.01"
203.427305641859,"Group 1","0.01"
205.568088124469,"Group 1","0.01"
204.428141893379,"Group 1","0.01"
204.551658983376,"Group 1","0.01"
204.816099923896,"Group 1","0.01"
205.106895882991,"Group 1","0.01"
204.110307225157,"Group 1","0.01"
204.709314437104,"Group 1","0.01"
203.821633028576,"Group 1","0.01"
205.475695608542,"Group 1","0.01"
205.144219132553,"Group 1","0.01"
204.318035343701,"Group 1","0.01"
204.680516010074,"Group 1","0.01"
203.734897316556,"Group 1","0.01"
205.131792042001,"Group 1","0.01"
203.364870969832,"Group 1","0.01"
203.45037012317,"Group 1","0.01"
205.1174009591,"Group 1","0.01"
205.902153731544,"Group 1","0.01"
205.087019516214,"Group 1","0.01"
204.906167742081,"Group 1","0.01"
204.044134801294,"Group 1","0.01"
204.937742303687,"Group 1","0.01"
204.666698064478,"Group 1","0.01"
204.255156000314,"Group 1","0.01"
204.170899247536,"Group 1","0.01"
204.964451281368,"Group 1","0.01"
203.502623435543,"Group 1","0.01"
204.882896288565,"Group 1","0.01"
204.246739744852,"Group 1","0.01"
204.72158283917,"Group 1","0.01"
205.056757461477,"Group 1","0.01"
203.869068917085,"Group 1","0.01"
204.612345448505,"Group 1","0.01"
204.010797440734,"Group 1","0.01"
204.745651439574,"Group 1","0.01"
204.225340240239,"Group 1","0.01"
204.010361253792,"Group 1","0.01"
203.658758062617,"Group 1","0.01"
204.006674719696,"Group 1","0.01"
204.208042667106,"Group 1","0.01"
205.114160052477,"Group 1","0.01"
203.741208902287,"Group 1","0.01"
204.52603633433,"Group 1","0.01"
203.669948789566,"Group 1","0.01"
204.144641581685,"Group 1","0.01"
204.339827083718,"Group 1","0.01"
203.182017948007,"Group 1","0.01"
204.707901481125,"Group 1","0.01"
204.118673482279,"Group 1","0.01"
203.233764357569,"Group 1","0.01"
203.543355812997,"Group 1","0.01"
203.514872881989,"Group 1","0.01"
204.142967052162,"Group 1","0.01"
203.653218456738,"Group 1","0.01"
203.804166669292,"Group 1","0.01"
204.954359282349,"Group 1","0.01"
204.811778117704,"Group 1","0.01"
204.282365835034,"Group 1","0.01"
205.209820247374,"Group 1","0.01"
204.733072351607,"Group 1","0.01"
203.646437420328,"Group 1","0.01"
203.97529744846,"Group 1","0.01"
203.450918953999,"Group 1","0.01"
204.540265992802,"Group 1","0.01"
204.554574847186,"Group 1","0.01"
204.296289456337,"Group 1","0.01"
204.058119466585,"Group 1","0.01"
204.817024355401,"Group 1","0.01"
203.416644888392,"Group 1","0.01"
203.860546992906,"Group 1","0.01"
204.39234105452,"Group 1","0.01"
203.875487109715,"Group 1","0.01"
204.692551863679,"Group 1","0.01"
204.289040816591,"Group 1","0.01"
204.271499287954,"Group 1","0.01"
205.034266380542,"Group 1","0.01"
204.4355588748,"Group 1","0.01"
203.714550444912,"Group 1","0.01"
203.064900082014,"Group 1","0.01"
204.90654594445,"Group 1","0.01"
203.301102619908,"Group 1","0.01"
204.087034691499,"Group 1","0.01"
204.704185089458,"Group 1","0.01"
203.589632907466,"Group 1","0.01"
205.013920261743,"Group 1","0.01"
204.349232803228,"Group 1","0.01"
203.770087487462,"Group 1","0.01"
205.509194563907,"Group 1","0.01"
203.703683490757,"Group 1","0.01"
204.1980493879,"Group 1","0.01"
204.753840675081,"Group 1","0.01"
203.924567473283,"Group 1","0.01"
202.983436745555,"Group 1","0.01"
203.261390733317,"Group 1","0.01"
203.674706493807,"Group 1","0.01"
203.912121225856,"Group 1","0.01"
204.699561477181,"Group 1","0.01"
203.468336023499,"Group 1","0.01"
204.44817527858,"Group 1","0.01"
203.622217419197,"Group 1","0.01"
203.834884538705,"Group 1","0.01"
205.039088994563,"Group 1","0.01"
205.30344569436,"Group 1","0.01"
204.483515518722,"Group 1","0.01"
203.556439846975,"Group 1","0.01"
205.156166298956,"Group 1","0.01"
204.292196681731,"Group 1","0.01"
203.988654932735,"Group 1","0.01"
203.522680652514,"Group 1","0.01"
203.533109493365,"Group 1","0.01"
203.599453733821,"Group 1","0.01"
203.659186980446,"Group 1","0.01"
205.452197339038,"Group 1","0.01"
205.295145744565,"Group 1","0.01"
203.611632962759,"Group 1","0.01"
204.94075538137,"Group 1","0.01"
203.841593944254,"Group 1","0.01"
204.638717843856,"Group 1","0.01"
203.836356438187,"Group 1","0.01"
203.169163233892,"Group 1","0.01"
204.998894197591,"Group 1","0.01"
203.253766970501,"Group 1","0.01"
204.438426972859,"Group 1","0.01"
203.801224005881,"Group 1","0.01"
205.666625444548,"Group 1","0.01"
204.205251134945,"Group 1","0.01"
203.72840365375,"Group 1","0.01"
203.7639574839,"Group 1","0.01"
204.270324209968,"Group 1","0.01"
203.919336520824,"Group 1","0.01"
203.128771708034,"Group 1","0.01"
203.203542263326,"Group 1","0.01"
204.365939724651,"Group 1","0.01"
204.310822231796,"Group 1","0.01"
203.842391634611,"Group 1","0.01"
203.841610560508,"Group 1","0.01"
204.476715387126,"Group 1","0.01"
203.918746763887,"Group 1","0.01"
204.031438701129,"Group 1","0.01"
203.956961732451,"Group 1","0.01"
204.061351887592,"Group 1","0.01"
204.305539642224,"Group 1","0.01"
203.690066096202,"Group 1","0.01"
204.836810749819,"Group 1","0.01"
203.931221539463,"Group 1","0.01"
204.304896916275,"Group 1","0.01"
204.243553978452,"Group 1","0.01"
203.736694156828,"Group 1","0.01"
203.939372804883,"Group 1","0.01"
204.675942481373,"Group 1","0.01"
204.612402900648,"Group 1","0.01"
204.992030397156,"Group 1","0.01"
204.360174224161,"Group 1","0.01"
204.01731758236,"Group 1","0.01"
205.155797692248,"Group 1","0.01"
204.258307763276,"Group 1","0.01"
205.051830072865,"Group 1","0.01"
204.329008890703,"Group 1","0.01"
204.154352272582,"Group 1","0.01"
203.680886844821,"Group 1","0.01"
204.383755305817,"Group 1","0.01"
202.796991574324,"Group 1","0.01"
204.954424678423,"Group 1","0.01"
204.780760666504,"Group 1","0.01"
204.607952207771,"Group 1","0.01"
204.372132204127,"Group 1","0.01"
204.561465332568,"Group 1","0.01"
204.811299756694,"Group 1","0.01"
203.766264109085,"Group 1","0.01"
205.401801814061,"Group 1","0.01"
205.090289119527,"Group 1","0.01"
204.285804471565,"Group 1","0.01"
204.449961387926,"Group 1","0.01"
205.133709356532,"Group 1","0.01"
203.435071762388,"Group 1","0.01"
203.773688207509,"Group 1","0.01"
204.758910609275,"Group 1","0.01"
204.156103933936,"Group 1","0.01"
205.007490433906,"Group 1","0.01"
202.528867923761,"Group 1","0.01"
203.646239313981,"Group 1","0.01"
204.659733172232,"Group 1","0.01"
205.529256066062,"Group 1","0.01"
204.920828908448,"Group 1","0.01"
204.451378220821,"Group 1","0.01"
204.910732045646,"Group 1","0.01"
204.6155630418,"Group 1","0.01"
203.989455920076,"Group 1","0.01"
203.127907688504,"Group 1","0.01"
205.401487313482,"Group 1","0.01"
204.006532228353,"Group 1","0.01"
204.345644453644,"Group 1","0.01"
205.303134782539,"Group 1","0.01"
204.828192447133,"Group 1","0.01"
204.566177311348,"Group 1","0.01"
203.986341757709,"Group 1","0.01"
203.936067667445,"Group 1","0.01"
203.971946700451,"Group 1","0.01"
205.364321301617,"Group 1","0.01"
204.745131681734,"Group 1","0.01"
204.42210225952,"Group 1","0.01"
204.479277049674,"Group 1","0.01"
203.941622940017,"Group 1","0.01"
204.343676570419,"Group 1","0.01"
203.230268469326,"Group 1","0.01"
204.203463177324,"Group 1","0.01"
204.279628036291,"Group 1","0.01"
203.690771079815,"Group 1","0.01"
203.464969373118,"Group 1","0.01"
203.761427645221,"Group 1","0.01"
204.216536735844,"Group 1","0.01"
204.000818410798,"Group 1","0.01"
204.429265620515,"Group 1","0.01"
203.980422214768,"Group 1","0.01"
204.204811816994,"Group 1","0.01"
205.848963510607,"Group 1","0.01"
204.636587992724,"Group 1","0.01"
204.302220991793,"Group 1","0.01"
203.571754969704,"Group 1","0.01"
204.03413627107,"Group 1","0.01"
203.680772094872,"Group 1","0.01"
204.926697052879,"Group 1","0.01"
204.066004494642,"Group 1","0.01"
203.852174979733,"Group 1","0.01"
204.446336380151,"Group 1","0.01"
203.856443590179,"Group 1","0.01"
204.505671534415,"Group 1","0.01"
