"X","Group","Corr"
205.475022113144,"Group 1","0.01"
203.950016687848,"Group 1","0.01"
203.994284135912,"Group 1","0.01"
203.569711781731,"Group 1","0.01"
204.057237860495,"Group 1","0.01"
204.510572741591,"Group 1","0.01"
205.067267625948,"Group 1","0.01"
204.568502131891,"Group 1","0.01"
204.500607503228,"Group 1","0.01"
204.986948814893,"Group 1","0.01"
204.934348853638,"Group 1","0.01"
204.28134980171,"Group 1","0.01"
203.722876201061,"Group 1","0.01"
204.993378883018,"Group 1","0.01"
204.301595078701,"Group 1","0.01"
205.287974810608,"Group 1","0.01"
203.944200850046,"Group 1","0.01"
203.559138058051,"Group 1","0.01"
204.551815927898,"Group 1","0.01"
203.794248858291,"Group 1","0.01"
204.615341226827,"Group 1","0.01"
203.132548681263,"Group 1","0.01"
203.120976346837,"Group 1","0.01"
204.647345811679,"Group 1","0.01"
204.422152067129,"Group 1","0.01"
204.761099298012,"Group 1","0.01"
202.949141080379,"Group 1","0.01"
204.975417702491,"Group 1","0.01"
204.967834030692,"Group 1","0.01"
204.862136615953,"Group 1","0.01"
204.707971787499,"Group 1","0.01"
205.538648016619,"Group 1","0.01"
203.302102449611,"Group 1","0.01"
203.848521466309,"Group 1","0.01"
204.471579086001,"Group 1","0.01"
203.70802504091,"Group 1","0.01"
204.268141199779,"Group 1","0.01"
204.682764587239,"Group 1","0.01"
203.804235151359,"Group 1","0.01"
204.626825782135,"Group 1","0.01"
204.559553543419,"Group 1","0.01"
203.708183359493,"Group 1","0.01"
203.588539091773,"Group 1","0.01"
204.826881826374,"Group 1","0.01"
204.108130316903,"Group 1","0.01"
204.667670931679,"Group 1","0.01"
203.684531148385,"Group 1","0.01"
205.016029893101,"Group 1","0.01"
203.371572743204,"Group 1","0.01"
204.694749387284,"Group 1","0.01"
204.505767590754,"Group 1","0.01"
204.382634766895,"Group 1","0.01"
204.63336287396,"Group 1","0.01"
204.464514848202,"Group 1","0.01"
203.814026339341,"Group 1","0.01"
204.046447758094,"Group 1","0.01"
204.440298794227,"Group 1","0.01"
203.390552910468,"Group 1","0.01"
203.659710577413,"Group 1","0.01"
205.517951938561,"Group 1","0.01"
202.897066238368,"Group 1","0.01"
203.437218246895,"Group 1","0.01"
204.836008066365,"Group 1","0.01"
204.897652375612,"Group 1","0.01"
204.741509771672,"Group 1","0.01"
204.250135413264,"Group 1","0.01"
204.41770573555,"Group 1","0.01"
203.646720706098,"Group 1","0.01"
203.805169719724,"Group 1","0.01"
204.049747628057,"Group 1","0.01"
203.627897605402,"Group 1","0.01"
204.729780048249,"Group 1","0.01"
203.19513551289,"Group 1","0.01"
203.567814627352,"Group 1","0.01"
203.422518724828,"Group 1","0.01"
204.460572112314,"Group 1","0.01"
203.504409502555,"Group 1","0.01"
204.555935824489,"Group 1","0.01"
204.952844314593,"Group 1","0.01"
204.230285691923,"Group 1","0.01"
204.537729525387,"Group 1","0.01"
203.803961097353,"Group 1","0.01"
204.530518137541,"Group 1","0.01"
203.416123959195,"Group 1","0.01"
204.166274891038,"Group 1","0.01"
203.370186575191,"Group 1","0.01"
204.047323418048,"Group 1","0.01"
204.896962771462,"Group 1","0.01"
204.654100615057,"Group 1","0.01"
203.936595756391,"Group 1","0.01"
203.71961081995,"Group 1","0.01"
203.676776342508,"Group 1","0.01"
203.746031632976,"Group 1","0.01"
204.401455463443,"Group 1","0.01"
203.574624561832,"Group 1","0.01"
206.016109586079,"Group 1","0.01"
204.351706630262,"Group 1","0.01"
203.607883828106,"Group 1","0.01"
204.45533422963,"Group 1","0.01"
204.137956361992,"Group 1","0.01"
203.994464151685,"Group 1","0.01"
204.59065182341,"Group 1","0.01"
204.359591317731,"Group 1","0.01"
204.858482888892,"Group 1","0.01"
203.885330913389,"Group 1","0.01"
205.341677918562,"Group 1","0.01"
203.314411032755,"Group 1","0.01"
204.301486982589,"Group 1","0.01"
204.497773220621,"Group 1","0.01"
204.976795206801,"Group 1","0.01"
203.383263798285,"Group 1","0.01"
203.499270102594,"Group 1","0.01"
205.266020917738,"Group 1","0.01"
204.464313354541,"Group 1","0.01"
204.663483456464,"Group 1","0.01"
203.716676877149,"Group 1","0.01"
205.421782887175,"Group 1","0.01"
204.258658504444,"Group 1","0.01"
204.508953998296,"Group 1","0.01"
204.158065834724,"Group 1","0.01"
204.775585811606,"Group 1","0.01"
203.979928448044,"Group 1","0.01"
205.631638635693,"Group 1","0.01"
205.20166680012,"Group 1","0.01"
202.988001924168,"Group 1","0.01"
203.825792182259,"Group 1","0.01"
204.195659333007,"Group 1","0.01"
203.134011779226,"Group 1","0.01"
203.553347437978,"Group 1","0.01"
203.856329151443,"Group 1","0.01"
204.517384845102,"Group 1","0.01"
204.274651148266,"Group 1","0.01"
203.845549384777,"Group 1","0.01"
204.163131524039,"Group 1","0.01"
206.027104933808,"Group 1","0.01"
204.950469895304,"Group 1","0.01"
204.55938660373,"Group 1","0.01"
204.703387003833,"Group 1","0.01"
203.859800323894,"Group 1","0.01"
204.279063131928,"Group 1","0.01"
204.391124526878,"Group 1","0.01"
203.916719935116,"Group 1","0.01"
203.927028818964,"Group 1","0.01"
204.529201006155,"Group 1","0.01"
203.960210872611,"Group 1","0.01"
204.103133438521,"Group 1","0.01"
204.013920352218,"Group 1","0.01"
204.743767814104,"Group 1","0.01"
204.517976165038,"Group 1","0.01"
204.023882481461,"Group 1","0.01"
204.035538786645,"Group 1","0.01"
204.829734732157,"Group 1","0.01"
204.106940284944,"Group 1","0.01"
205.057272701677,"Group 1","0.01"
204.152727607462,"Group 1","0.01"
204.012382262139,"Group 1","0.01"
203.012845229885,"Group 1","0.01"
203.808396911598,"Group 1","0.01"
203.336224692032,"Group 1","0.01"
205.426378261504,"Group 1","0.01"
204.504116937657,"Group 1","0.01"
204.545451995681,"Group 1","0.01"
204.191427363943,"Group 1","0.01"
202.507388512862,"Group 1","0.01"
204.184879265299,"Group 1","0.01"
204.217425700305,"Group 1","0.01"
203.44550341457,"Group 1","0.01"
204.371923557826,"Group 1","0.01"
205.221810273606,"Group 1","0.01"
204.192162483262,"Group 1","0.01"
204.860473437942,"Group 1","0.01"
203.963402922607,"Group 1","0.01"
204.256652343395,"Group 1","0.01"
205.492041965722,"Group 1","0.01"
204.622064383939,"Group 1","0.01"
205.017321311463,"Group 1","0.01"
203.820221405401,"Group 1","0.01"
205.061865728718,"Group 1","0.01"
205.264101470799,"Group 1","0.01"
204.950409778106,"Group 1","0.01"
204.218330931584,"Group 1","0.01"
205.033738676636,"Group 1","0.01"
204.156098602893,"Group 1","0.01"
203.506096659453,"Group 1","0.01"
204.583047548126,"Group 1","0.01"
204.270408845459,"Group 1","0.01"
204.068254463951,"Group 1","0.01"
205.14811979924,"Group 1","0.01"
203.99223902427,"Group 1","0.01"
204.477179696376,"Group 1","0.01"
202.898189626132,"Group 1","0.01"
203.354396696101,"Group 1","0.01"
203.784912751268,"Group 1","0.01"
204.014814451556,"Group 1","0.01"
204.016464671998,"Group 1","0.01"
204.769417345058,"Group 1","0.01"
203.031240977076,"Group 1","0.01"
204.673938703577,"Group 1","0.01"
204.710566370557,"Group 1","0.01"
204.336735061013,"Group 1","0.01"
204.792546436348,"Group 1","0.01"
204.993539776766,"Group 1","0.01"
203.78697870831,"Group 1","0.01"
204.537853338933,"Group 1","0.01"
203.9206234051,"Group 1","0.01"
203.89938290882,"Group 1","0.01"
202.975657756936,"Group 1","0.01"
203.857092632278,"Group 1","0.01"
204.512751051855,"Group 1","0.01"
204.978328686456,"Group 1","0.01"
204.288310384579,"Group 1","0.01"
204.269908576403,"Group 1","0.01"
204.088554317554,"Group 1","0.01"
203.901562900062,"Group 1","0.01"
204.898283496323,"Group 1","0.01"
204.792830586105,"Group 1","0.01"
204.443231998551,"Group 1","0.01"
204.399676042633,"Group 1","0.01"
204.547026961608,"Group 1","0.01"
204.822425635927,"Group 1","0.01"
205.412215185366,"Group 1","0.01"
205.157544203094,"Group 1","0.01"
204.018762986416,"Group 1","0.01"
204.809390543697,"Group 1","0.01"
204.159433493142,"Group 1","0.01"
204.092878678391,"Group 1","0.01"
204.672094560888,"Group 1","0.01"
204.859837575115,"Group 1","0.01"
204.021673355679,"Group 1","0.01"
204.695000991557,"Group 1","0.01"
204.200991695224,"Group 1","0.01"
205.151101961439,"Group 1","0.01"
204.495397500775,"Group 1","0.01"
204.324261496975,"Group 1","0.01"
204.457469835139,"Group 1","0.01"
203.405596525445,"Group 1","0.01"
204.359737385593,"Group 1","0.01"
204.666387619912,"Group 1","0.01"
204.056665027894,"Group 1","0.01"
204.014264684438,"Group 1","0.01"
204.831621642273,"Group 1","0.01"
204.734223001905,"Group 1","0.01"
204.454678861043,"Group 1","0.01"
205.127965053141,"Group 1","0.01"
204.63269629525,"Group 1","0.01"
203.982252061148,"Group 1","0.01"
205.186071630285,"Group 1","0.01"
205.676202898218,"Group 1","0.01"
205.092674178278,"Group 1","0.01"
203.623766400114,"Group 1","0.01"
204.737398380469,"Group 1","0.01"
204.675637670491,"Group 1","0.01"
204.291779907084,"Group 1","0.01"
205.190535039035,"Group 1","0.01"
205.107631104077,"Group 1","0.01"
203.989312152717,"Group 1","0.01"
203.902090259275,"Group 1","0.01"
203.031512879324,"Group 1","0.01"
203.499271039001,"Group 1","0.01"
203.927829074827,"Group 1","0.01"
204.950788834134,"Group 1","0.01"
204.013516998713,"Group 1","0.01"
204.240605697684,"Group 1","0.01"
204.103385976101,"Group 1","0.01"
205.648259972407,"Group 1","0.01"
203.710140639867,"Group 1","0.01"
204.986748144809,"Group 1","0.01"
204.192837295959,"Group 1","0.01"
203.798732841397,"Group 1","0.01"
204.057814552985,"Group 1","0.01"
205.804130747629,"Group 1","0.01"
204.313682407014,"Group 1","0.01"
204.686401921289,"Group 1","0.01"
203.94603141684,"Group 1","0.01"
203.750845439819,"Group 1","0.01"
204.304600420464,"Group 1","0.01"
203.765735174578,"Group 1","0.01"
205.040625157124,"Group 1","0.01"
203.226508335633,"Group 1","0.01"
204.243422069144,"Group 1","0.01"
204.196540368925,"Group 1","0.01"
205.101274384998,"Group 1","0.01"
204.734820469477,"Group 1","0.01"
204.329517455264,"Group 1","0.01"
205.05510377395,"Group 1","0.01"
204.96898524299,"Group 1","0.01"
204.761581162817,"Group 1","0.01"
204.14138863184,"Group 1","0.01"
204.429598239406,"Group 1","0.01"
203.596012298221,"Group 1","0.01"
204.922158294673,"Group 1","0.01"
204.358684981203,"Group 1","0.01"
204.790910114932,"Group 1","0.01"
204.08010831263,"Group 1","0.01"
202.506354210389,"Group 1","0.01"
203.57794458562,"Group 1","0.01"
203.694116185084,"Group 1","0.01"
204.752715861452,"Group 1","0.01"
204.064774209926,"Group 1","0.01"
203.773125324751,"Group 1","0.01"
202.675556383691,"Group 1","0.01"
204.934890527388,"Group 1","0.01"
204.215750464305,"Group 1","0.01"
204.252692686231,"Group 1","0.01"
203.520977035249,"Group 1","0.01"
204.34039440486,"Group 1","0.01"
203.442193707398,"Group 1","0.01"
204.13504993111,"Group 1","0.01"
203.390577991576,"Group 1","0.01"
204.909577928974,"Group 1","0.01"
203.582038948537,"Group 1","0.01"
205.203359990014,"Group 1","0.01"
204.397068452333,"Group 1","0.01"
204.678551622842,"Group 1","0.01"
203.426506749307,"Group 1","0.01"
205.100535328191,"Group 1","0.01"
204.674759373742,"Group 1","0.01"
205.018808575837,"Group 1","0.01"
204.77850323657,"Group 1","0.01"
204.547757402708,"Group 1","0.01"
204.706824936993,"Group 1","0.01"
203.470662329371,"Group 1","0.01"
204.431586495199,"Group 1","0.01"
203.478404759566,"Group 1","0.01"
204.002935033786,"Group 1","0.01"
203.571713710864,"Group 1","0.01"
205.045843332384,"Group 1","0.01"
204.237968902659,"Group 1","0.01"
204.165916185524,"Group 1","0.01"
203.93799981458,"Group 1","0.01"
204.348909453488,"Group 1","0.01"
204.207041231314,"Group 1","0.01"
203.930111727144,"Group 1","0.01"
202.895417818306,"Group 1","0.01"
204.037093120628,"Group 1","0.01"
203.228574891999,"Group 1","0.01"
204.400435673918,"Group 1","0.01"
204.369686975911,"Group 1","0.01"
204.128491323184,"Group 1","0.01"
203.766162614719,"Group 1","0.01"
204.883062937553,"Group 1","0.01"
202.946584602132,"Group 1","0.01"
204.532010621444,"Group 1","0.01"
203.830259130204,"Group 1","0.01"
204.23093527058,"Group 1","0.01"
204.055616248906,"Group 1","0.01"
203.600211465567,"Group 1","0.01"
205.2070494635,"Group 1","0.01"
204.045613773522,"Group 1","0.01"
203.897211134695,"Group 1","0.01"
205.518056965297,"Group 1","0.01"
204.634870813924,"Group 1","0.01"
204.34252827959,"Group 1","0.01"
204.191137512783,"Group 1","0.01"
204.287254466418,"Group 1","0.01"
204.053790904004,"Group 1","0.01"
203.791104631277,"Group 1","0.01"
204.805630459283,"Group 1","0.01"
204.523862522191,"Group 1","0.01"
204.492974485058,"Group 1","0.01"
204.170553425563,"Group 1","0.01"
205.031480705595,"Group 1","0.01"
203.36139615115,"Group 1","0.01"
205.189912556918,"Group 1","0.01"
205.123473383773,"Group 1","0.01"
204.796997781657,"Group 1","0.01"
203.394074810599,"Group 1","0.01"
204.388036430384,"Group 1","0.01"
203.712924118923,"Group 1","0.01"
203.977915753234,"Group 1","0.01"
203.834394451112,"Group 1","0.01"
202.691261630714,"Group 1","0.01"
203.892494689977,"Group 1","0.01"
203.541781190078,"Group 1","0.01"
204.300658558237,"Group 1","0.01"
203.652790069129,"Group 1","0.01"
204.165148631729,"Group 1","0.01"
205.215934032909,"Group 1","0.01"
203.458856202155,"Group 1","0.01"
203.171280762004,"Group 1","0.01"
204.257972682816,"Group 1","0.01"
203.619409929022,"Group 1","0.01"
203.617524963739,"Group 1","0.01"
204.759211695534,"Group 1","0.01"
204.313950640529,"Group 1","0.01"
205.027817701847,"Group 1","0.01"
203.533918001418,"Group 1","0.01"
204.460942542282,"Group 1","0.01"
204.198114855877,"Group 1","0.01"
203.42621390156,"Group 1","0.01"
203.627255337344,"Group 1","0.01"
204.091021407659,"Group 1","0.01"
204.303735213872,"Group 1","0.01"
203.925908490387,"Group 1","0.01"
204.602238111925,"Group 1","0.01"
203.76234605967,"Group 1","0.01"
203.848265362852,"Group 1","0.01"
204.350209584561,"Group 1","0.01"
204.99575821696,"Group 1","0.01"
203.732549811114,"Group 1","0.01"
204.975721456854,"Group 1","0.01"
203.49631713792,"Group 1","0.01"
205.13707550278,"Group 1","0.01"
203.271593902387,"Group 1","0.01"
204.303428253668,"Group 1","0.01"
203.237722294279,"Group 1","0.01"
205.580284020786,"Group 1","0.01"
204.399699040945,"Group 1","0.01"
204.493420344277,"Group 1","0.01"
205.355479697444,"Group 1","0.01"
204.61339941293,"Group 1","0.01"
204.206759803417,"Group 1","0.01"
204.723385691354,"Group 1","0.01"
204.308630519671,"Group 1","0.01"
204.72725038945,"Group 1","0.01"
204.47071928707,"Group 1","0.01"
204.303950361282,"Group 1","0.01"
204.149413732149,"Group 1","0.01"
204.654957133054,"Group 1","0.01"
204.867574921423,"Group 1","0.01"
204.245285132946,"Group 1","0.01"
205.315380975339,"Group 1","0.01"
204.247219888721,"Group 1","0.01"
202.917724287676,"Group 1","0.01"
203.981866617803,"Group 1","0.01"
205.276961851259,"Group 1","0.01"
204.93633996081,"Group 1","0.01"
204.148801990755,"Group 1","0.01"
203.89082855088,"Group 1","0.01"
205.170648846522,"Group 1","0.01"
204.009946067864,"Group 1","0.01"
204.999427119256,"Group 1","0.01"
204.623197051418,"Group 1","0.01"
204.272253989777,"Group 1","0.01"
204.174394887482,"Group 1","0.01"
203.689786128522,"Group 1","0.01"
205.299341732712,"Group 1","0.01"
203.607552042857,"Group 1","0.01"
204.569876675728,"Group 1","0.01"
203.931662151851,"Group 1","0.01"
203.525468561317,"Group 1","0.01"
203.427113157624,"Group 1","0.01"
205.567895640287,"Group 1","0.01"
204.427949409169,"Group 1","0.01"
204.551466499169,"Group 1","0.01"
204.815907439696,"Group 1","0.01"
205.106703398798,"Group 1","0.01"
204.110114740939,"Group 1","0.01"
204.709121952901,"Group 1","0.01"
203.82144054435,"Group 1","0.01"
205.475503124358,"Group 1","0.01"
205.144026648361,"Group 1","0.01"
204.317842859488,"Group 1","0.01"
204.68032352587,"Group 1","0.01"
203.734704832329,"Group 1","0.01"
205.131599557809,"Group 1","0.01"
203.364678485595,"Group 1","0.01"
203.450177638936,"Group 1","0.01"
205.117208474908,"Group 1","0.01"
205.901961247371,"Group 1","0.01"
205.08682703202,"Group 1","0.01"
204.905975257883,"Group 1","0.01"
204.043942317075,"Group 1","0.01"
204.93754981949,"Group 1","0.01"
204.666505580274,"Group 1","0.01"
204.254963516099,"Group 1","0.01"
204.17070676332,"Group 1","0.01"
204.964258797172,"Group 1","0.01"
203.50243095131,"Group 1","0.01"
204.882703804367,"Group 1","0.01"
204.246547260638,"Group 1","0.01"
204.721390354968,"Group 1","0.01"
205.056564977283,"Group 1","0.01"
203.868876432861,"Group 1","0.01"
204.612152964299,"Group 1","0.01"
204.010604956514,"Group 1","0.01"
204.745458955372,"Group 1","0.01"
204.225147756024,"Group 1","0.01"
204.010168769572,"Group 1","0.01"
203.658565578388,"Group 1","0.01"
204.006482235476,"Group 1","0.01"
204.207850182891,"Group 1","0.01"
205.113967568284,"Group 1","0.01"
203.741016418059,"Group 1","0.01"
204.525843850122,"Group 1","0.01"
203.669756305337,"Group 1","0.01"
204.144449097467,"Group 1","0.01"
204.339634599506,"Group 1","0.01"
203.181825463765,"Group 1","0.01"
204.707708996922,"Group 1","0.01"
204.118480998061,"Group 1","0.01"
203.233571873328,"Group 1","0.01"
203.543163328764,"Group 1","0.01"
203.514680397756,"Group 1","0.01"
204.142774567945,"Group 1","0.01"
203.653025972508,"Group 1","0.01"
203.803974185066,"Group 1","0.01"
204.954166798153,"Group 1","0.01"
204.811585633504,"Group 1","0.01"
204.28217335082,"Group 1","0.01"
205.209627763183,"Group 1","0.01"
204.732879867405,"Group 1","0.01"
203.646244936098,"Group 1","0.01"
203.975104964239,"Group 1","0.01"
203.450726469764,"Group 1","0.01"
204.540073508595,"Group 1","0.01"
204.554382362979,"Group 1","0.01"
204.296096972124,"Group 1","0.01"
204.057926982366,"Group 1","0.01"
204.816831871201,"Group 1","0.01"
203.416452404157,"Group 1","0.01"
203.860354508682,"Group 1","0.01"
204.392148570309,"Group 1","0.01"
203.875294625491,"Group 1","0.01"
204.692359379475,"Group 1","0.01"
204.288848332377,"Group 1","0.01"
204.27130680374,"Group 1","0.01"
205.034073896347,"Group 1","0.01"
204.43536639059,"Group 1","0.01"
203.714357960684,"Group 1","0.01"
203.06470759777,"Group 1","0.01"
204.906353460252,"Group 1","0.01"
203.300910135669,"Group 1","0.01"
204.08684220728,"Group 1","0.01"
204.703992605255,"Group 1","0.01"
203.589440423234,"Group 1","0.01"
205.013727777547,"Group 1","0.01"
204.349040319016,"Group 1","0.01"
203.769895003235,"Group 1","0.01"
205.509002079724,"Group 1","0.01"
203.703491006529,"Group 1","0.01"
204.197856903684,"Group 1","0.01"
204.753648190879,"Group 1","0.01"
203.92437498906,"Group 1","0.01"
202.983244261309,"Group 1","0.01"
203.261198249077,"Group 1","0.01"
203.674514009578,"Group 1","0.01"
203.911928741633,"Group 1","0.01"
204.699368992978,"Group 1","0.01"
203.468143539265,"Group 1","0.01"
204.447982794371,"Group 1","0.01"
203.622024934966,"Group 1","0.01"
203.83469205448,"Group 1","0.01"
205.038896510368,"Group 1","0.01"
205.303253210172,"Group 1","0.01"
204.483323034513,"Group 1","0.01"
203.556247362743,"Group 1","0.01"
205.155973814765,"Group 1","0.01"
204.292004197517,"Group 1","0.01"
203.988462448513,"Group 1","0.01"
203.522488168281,"Group 1","0.01"
203.532917009132,"Group 1","0.01"
203.59926124959,"Group 1","0.01"
203.658994496217,"Group 1","0.01"
205.452004854854,"Group 1","0.01"
205.294953260376,"Group 1","0.01"
203.611440478529,"Group 1","0.01"
204.940562897172,"Group 1","0.01"
203.841401460029,"Group 1","0.01"
204.638525359652,"Group 1","0.01"
203.836163953962,"Group 1","0.01"
203.16897074965,"Group 1","0.01"
204.998701713396,"Group 1","0.01"
203.253574486262,"Group 1","0.01"
204.438234488649,"Group 1","0.01"
203.801031521655,"Group 1","0.01"
205.666432960369,"Group 1","0.01"
204.20505865073,"Group 1","0.01"
203.728211169523,"Group 1","0.01"
203.763764999673,"Group 1","0.01"
204.270131725754,"Group 1","0.01"
203.919144036602,"Group 1","0.01"
203.128579223792,"Group 1","0.01"
203.203349779085,"Group 1","0.01"
204.365747240439,"Group 1","0.01"
204.310629747583,"Group 1","0.01"
203.842199150386,"Group 1","0.01"
203.841418076283,"Group 1","0.01"
204.476522902917,"Group 1","0.01"
203.918554279664,"Group 1","0.01"
204.031246216909,"Group 1","0.01"
203.956769248229,"Group 1","0.01"
204.061159403372,"Group 1","0.01"
204.30534715801,"Group 1","0.01"
203.689873611973,"Group 1","0.01"
204.836618265619,"Group 1","0.01"
203.931029055241,"Group 1","0.01"
204.304704432062,"Group 1","0.01"
204.243361494237,"Group 1","0.01"
203.736501672601,"Group 1","0.01"
203.93918032066,"Group 1","0.01"
204.675749997169,"Group 1","0.01"
204.612210416442,"Group 1","0.01"
204.99183791296,"Group 1","0.01"
204.359981739949,"Group 1","0.01"
204.01712509814,"Group 1","0.01"
205.155605208057,"Group 1","0.01"
204.258115279062,"Group 1","0.01"
205.051637588671,"Group 1","0.01"
204.32881640649,"Group 1","0.01"
204.154159788365,"Group 1","0.01"
203.680694360592,"Group 1","0.01"
204.383562821605,"Group 1","0.01"
202.796799090073,"Group 1","0.01"
204.954232194226,"Group 1","0.01"
204.780568182303,"Group 1","0.01"
204.607759723566,"Group 1","0.01"
204.371939719916,"Group 1","0.01"
204.561272848362,"Group 1","0.01"
204.811107272494,"Group 1","0.01"
203.766071624859,"Group 1","0.01"
205.401609329876,"Group 1","0.01"
205.090096635333,"Group 1","0.01"
204.285611987351,"Group 1","0.01"
204.449768903716,"Group 1","0.01"
205.13351687234,"Group 1","0.01"
203.434879278153,"Group 1","0.01"
203.773495723282,"Group 1","0.01"
204.758718125073,"Group 1","0.01"
204.155911449719,"Group 1","0.01"
205.007297949711,"Group 1","0.01"
202.528675439503,"Group 1","0.01"
203.646046829751,"Group 1","0.01"
204.659540688028,"Group 1","0.01"
205.52906358188,"Group 1","0.01"
204.92063642425,"Group 1","0.01"
204.451185736611,"Group 1","0.01"
204.910539561448,"Group 1","0.01"
204.615370557594,"Group 1","0.01"
203.989263435855,"Group 1","0.01"
203.127715204261,"Group 1","0.01"
205.401294829297,"Group 1","0.01"
204.006339744133,"Group 1","0.01"
204.345451969431,"Group 1","0.01"
205.302942298351,"Group 1","0.01"
204.827999962933,"Group 1","0.01"
204.565984827141,"Group 1","0.01"
203.986149273488,"Group 1","0.01"
203.935875183222,"Group 1","0.01"
203.971754216229,"Group 1","0.01"
205.36412881743,"Group 1","0.01"
204.744939197532,"Group 1","0.01"
204.42190977531,"Group 1","0.01"
204.479084565465,"Group 1","0.01"
203.941430455794,"Group 1","0.01"
204.343484086207,"Group 1","0.01"
203.230075985086,"Group 1","0.01"
204.203270693108,"Group 1","0.01"
204.279435552077,"Group 1","0.01"
203.690578595586,"Group 1","0.01"
203.464776888884,"Group 1","0.01"
203.761235160994,"Group 1","0.01"
204.216344251628,"Group 1","0.01"
204.000625926577,"Group 1","0.01"
204.429073136304,"Group 1","0.01"
203.980229730546,"Group 1","0.01"
204.204619332778,"Group 1","0.01"
205.848771026432,"Group 1","0.01"
204.636395508519,"Group 1","0.01"
204.302028507579,"Group 1","0.01"
203.571562485472,"Group 1","0.01"
204.03394378685,"Group 1","0.01"
203.680579610644,"Group 1","0.01"
204.926504568681,"Group 1","0.01"
204.065812010423,"Group 1","0.01"
203.851982495508,"Group 1","0.01"
204.446143895941,"Group 1","0.01"
203.856251105954,"Group 1","0.01"
204.505479050207,"Group 1","0.01"
